id,name,theme,year,duration,tempo,album_id,spotify_url
1375,Hoy Es Hoy,Party Songs,0,243.46077,108.009,6185,https://open.spotify.com/track/5cIi4wrnIy14P8xlXAewz6
1376,E Se Tu Lontana Sei,Politics And Protest,2006,191.65995,106.854,5456,https://open.spotify.com/track/2mG44jHbEK5zbWnSEwy1hE
1377,Foggy Mountain Top,Party Songs,1963,160.7571,148.653,1731,https://open.spotify.com/track/6UzbQ7j5EQpbscCPhl7yWN
1378,All On Our Own,People And Places,2008,236.72118,124.022,7098,https://open.spotify.com/track/100u5LPrxhUb8ACR2LfWAx
1379,Mountain By The Sea (tribe Unknown),Life And Death,0,193.25342,136.726,4568,https://open.spotify.com/track/3rK8rvri4R1VSslIwbdDWc
1380,Bad Days,Life And Death,2001,417.56689,87.995,553,https://open.spotify.com/track/3wQA3JV0BgU0gmnJvJmrLp
1381,Nossa Dança,Party Songs,0,174.54975,115.781,1894,https://open.spotify.com/track/2nHEEkXLHeyyfwVdBmikfF
1382,Moon Boom,Love,0,213.7073,100.042,3558,https://open.spotify.com/track/2gE95JskwQ1pCACTpGe1Db
1383,All Day,People And Places,1987,512.1824,79.709,3038,https://open.spotify.com/track/6b9nNHuo88jYOjWZFOkw0r
1384,Stormtrooper (live),Love,2009,108.93016,148.712,1961,https://open.spotify.com/track/70dQckN10afBXt30Ug51si
1385,La Revolución,Love,1995,261.642,159.668,5643,https://open.spotify.com/track/1gVgkQFOKa8Wc1HYsJtPdH
1386,Time Is On My Side,Life And Death,1964,172.72118,107.455,2055,https://open.spotify.com/track/3ArJaxiyWB98rNLbgjRYqR
1387,We Will Glorify (key-b-db-premiere Performance Plus),People And Places,0,201.32526,135.989,6831,https://open.spotify.com/track/0ml9WG8bGmbwRrkLOCy5vB
1388,Man Of No Reputation,Life And Death,1994,331.25832,103.634,4841,https://open.spotify.com/track/0mDuhbuebTIZEeCUVYd6hL
1389,Waste A Little Time On Me,Life And Death,1975,232.12363,103.731,3230,https://open.spotify.com/track/2wAz30jkEVLrhhxOAbHvSv
1390,Air_ Siote No. 3 (j.s. Bach),Politics And Protest,0,191.42485,111.903,3466,https://open.spotify.com/track/2ss50CIIAndC0yNwQvztOo
1391,Everyday,Heartbreak,1982,269.40036,154.286,5478,https://open.spotify.com/track/2tergQtVsHUBYlL76Kx93c
1392,Ricky Ticky Toc,Politics And Protest,2004,171.72853,86.007,1379,https://open.spotify.com/track/6oDgip4IykLWa1jeGesHTu
1393,Mana Laina Chahida,Life And Death,0,337.60608,127.582,5674,https://open.spotify.com/track/66W8kkjrT3BxJFwekiyDab
1394,Come Monday,People And Places,0,235.96363,98.001,2018,https://open.spotify.com/track/4KHELuogB4jiwbJu5J5SCR
1395,Angelito (directo 09),Politics And Protest,0,211.46077,109.982,4975,https://open.spotify.com/track/23wfXwnsPZYe5A1xXRHb3J
1396,Hot Dental Supplies,Politics And Protest,0,95.73832,78.139,177,https://open.spotify.com/track/239MZCLnCH5Z89Q9LKzwhh
1397,Until I Believe In My Soul,People And Places,1982,434.88608,84.437,3722,https://open.spotify.com/track/6Gd0PO9BijSyEyjK75zQZE
1398,Là-bas,Party Songs,1991,501.05424,148.642,7217,https://open.spotify.com/track/6fKLNk29fVXaIkr8sdPiNZ
1399,Déstockage Massif (with Alex Gopher),Politics And Protest,0,215.84934,115.862,591,https://open.spotify.com/track/6izJ1dHTpU1zamTxs0uZZX
1400,Back To Burn,Heartbreak,2001,151.61424,197.152,6479,https://open.spotify.com/track/6deDgyezRHEFVrQqBewImr
1401,Ingenting,Party Songs,0,257.74975,120.008,4848,https://open.spotify.com/track/4q73aRVfGRdyBoCHsEk91M
1402,Theme Iii,Sex,2000,50.1024,162.676,8216,https://open.spotify.com/track/0tZ7MLl9rM2i9uKLklwWm8
1403,Lonely,Love,0,240.29995,166.124,6631,https://open.spotify.com/track/0RvGIJ2VbX0gEZArXhKu06
1404,Estoy Pensando En Tí,Party Songs,2003,168.46322,105.459,1164,https://open.spotify.com/track/6AolJcCd3TBcnkLzmWLnzW
1405,Iron-head: Palestine,People And Places,0,41.84771,197.831,590,https://open.spotify.com/track/0iYh6LadhVRbPeHXhVK9QT
1406,Voodoo Chile Blues,People And Places,1994,528.14322,175.663,4451,https://open.spotify.com/track/5Ki4gFG4ZrA2H4LQz8Enb5
1407,Grandma's Spending Christmas With The Superstars,Politics And Protest,0,185.5473,106.127,1244,https://open.spotify.com/track/5rSekme9Kdoj2XZebQVl4C
1408,Sho' Enough,Party Songs,1996,240.27383,122.019,6845,https://open.spotify.com/track/5yx4ksN9hbHCRyCrLutSyO
1409,L'education Du Corps Des Porcs,Politics And Protest,2001,287.242,149.591,7169,https://open.spotify.com/track/39MVu9aDJR018JHXJN0UL7
1410,When I Am You,Heartbreak,2006,305.05751,120.042,22,https://open.spotify.com/track/3kDgBmLiVYIoH4ScxlU5Xm
1411,Murda',Heartbreak,0,230.84363,90.071,8480,https://open.spotify.com/track/70Whdlh6T8az2AOXtDedPM
1412,Big Railroad Blues,Politics And Protest,0,197.0673,116.539,1666,https://open.spotify.com/track/4brUrUeJq60RaS1R1I81TZ
1413,Do It Nice,Politics And Protest,1999,323.94404,130.826,7228,https://open.spotify.com/track/4uhRZ511QOFwW080S4b2jQ
1414,The Monkey King,Life And Death,1993,315.01016,95.869,6015,https://open.spotify.com/track/7vFOnk0yQVCmPKza0i857k
1415,Amazing (lp Version),Politics And Protest,1998,294.08608,125.95,7428,https://open.spotify.com/track/2ox52zcIU8BrSYJfzN2T7K
1416,You And Your Heart,Heartbreak,2010,196.20526,107.042,5626,https://open.spotify.com/track/6ES92LMMYg49sgXRvOPbbH
1417,Can You Feel It?,People And Places,1998,321.56689,93.848,6914,https://open.spotify.com/track/7nskxCYXAwoKiJkZzUMcJo
1418,Someday,People And Places,0,262.79138,100.01,3001,https://open.spotify.com/track/6iQkiYR8yZnURI8W678PNg
1419,Floripa,Politics And Protest,0,354.11546,132.002,3192,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY
1420,Hasta El Final,People And Places,2005,224.91383,122.026,619,https://open.spotify.com/track/63pezsAulNc4B2d84szyEP
1421,John Dunbar Theme [dances With Wolves],Life And Death,0,147.64363,111.267,464,https://open.spotify.com/track/4aKFHJiQxSnA5kX4pqtXkq
1422,Gewisse Leute,Love,0,192.73098,106.07,7898,https://open.spotify.com/track/11I5SYfSVCAGKuLkSGQWgM
1423,Guitar Rag,Heartbreak,1997,181.18485,110.691,429,https://open.spotify.com/track/3XhTHMleuyoQCP8jxOeIhD
1424,My Never,Love,2009,225.67138,103.647,2950,https://open.spotify.com/track/4gFxywaJejXWxo0NjlWzgg
1425,Motel Room In My Bed (lp Version),Politics And Protest,0,160.07791,122.495,8520,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
1426,Fire,Heartbreak,1969,192.23465,167.263,3902,https://open.spotify.com/track/5xjpw77N4lbs1zryDRXPVV
1427,???????,Love,0,200.46322,133.981,4215,https://open.spotify.com/track/4YZFC2igC3mzuktFHSF9mY
1428,Brute Force Ii,Heartbreak,0,240.06485,87.005,6483,https://open.spotify.com/track/2Swpr4UiCfYUl1wbxrduBs
1429,One Hour Empire,Heartbreak,2003,102.94812,161.196,8161,https://open.spotify.com/track/5a12LL01YPhltXHeuWjSnG
1430,No More Lonely Nights,Love,0,227.5522,64.734,7323,https://open.spotify.com/track/5RJdxrtZ3e3hgpntStf9nx
1431,Dogon,Party Songs,1998,256.70485,51.265,8003,https://open.spotify.com/track/6Fgm1TnlFRvHQxPZFjk5TK
1432,Ma Soeur,Heartbreak,0,226.06322,103.427,8189,https://open.spotify.com/track/3OltYYcLZUhvho5QoRbUNr
1433,Welcome,People And Places,2003,216.92036,123.943,1851,https://open.spotify.com/track/6Krhh5mOCCt9ycJpdEQFq5
1434,Light,Life And Death,1984,78.96771,59.253,7540,https://open.spotify.com/track/1vyq44gVtjc0tC8VJxDV7h
1435,Never Wanted To Dance (live In London),Life And Death,0,222.14485,182.98,1805,https://open.spotify.com/track/6jG8OnFclMQ7dbyUAV307l
1436,Losing Hand & Dialog #3 (w/reverb) (rehearsal Session With Ahmet Ertegun_ 1953),Politics And Protest,0,87.06567,97.302,6890,https://open.spotify.com/track/0nYy99TKeqt8T2LdSWzFHN
1437,Pega Joso,Party Songs,0,201.03791,128.664,2593,https://open.spotify.com/track/5Esuk5nhe9nBgTDLXZWh0V
1438,Pieni Maailma,Life And Death,1998,200.59383,113.063,7835,https://open.spotify.com/track/14BwD8RhMgq6fba2eIjVnw
1439,Cleansing,People And Places,0,216.05832,157.001,6133,https://open.spotify.com/track/5CG9Ps5ynNjpKJHmwc95pa
1440,Somewhere Else,People And Places,0,232.80281,98.623,4990,https://open.spotify.com/track/00hBlI8O2jJyJjaQFQyrHA
1441,Os Dois Irreversíveis,Party Songs,0,254.82404,104.02,3850,https://open.spotify.com/track/2ZBQXcdCZZLGOkIT2qg2s8
1442,More To This,Politics And Protest,2007,233.42975,220.031,8553,https://open.spotify.com/track/0CLtAB24zCxWFJ9eq1ywh0
1443,Ragtime Sound,Politics And Protest,0,138.29179,103.189,4885,https://open.spotify.com/track/59UOqNP1w1SUy270vblIMr
1444,This Year (remastered),Heartbreak,2006,225.67138,94.672,3023,https://open.spotify.com/track/4esRRFF9PgkVgjyUdcRAvo
1445,The Awakening (clean),Life And Death,0,214.02077,115.949,49,https://open.spotify.com/track/6Pm3z1hI8iJFRoVnRTWH5l
1446,Besame Mucho,People And Places,0,245.44608,117.993,8221,https://open.spotify.com/track/2bwSCIuNtVrQPVddCi8sOW
1447,What's In You?,Party Songs,0,227.60444,137.149,6051,https://open.spotify.com/track/40DB2KDCSzs6WE42G2P7h8
1448,It Came Upon The Midnight Clear,Life And Death,1994,173.66159,145.16,1559,https://open.spotify.com/track/6PqJ7Urf1rnihNcdtfliPQ
1449,X-static,Politics And Protest,1995,253.49179,101.544,3404,https://open.spotify.com/track/61qVn8uOvgb5o29i9l6Agn
1450,Vertigo,Politics And Protest,2004,451.44771,130.013,75,https://open.spotify.com/track/49X21BgDL0z2Oat7bEpTOx
1451,Country Rose,Party Songs,0,138.84036,103.053,5036,https://open.spotify.com/track/6AIB4vBOGWM4FJ65yNWaXu
1452,Skopska Situacija,Politics And Protest,0,317.54404,82.634,4835,https://open.spotify.com/track/4IgBS05QFsnuf17TDFoJdU
1453,Hard To Laugh,Heartbreak,1988,159.60771,125.1,6976,https://open.spotify.com/track/5qVZ2YExFNoV50OEA4fXff
1454,Deep Voices,People And Places,0,164.98893,21.438,3841,https://open.spotify.com/track/5EUpHmIeRkkWi6xd89X0R7
1455,New Friend Request (amended Version),People And Places,2006,254.51057,91.97,6274,https://open.spotify.com/track/01Ny6rA2zEnq8bHRXUx4V3
1456,Why,Party Songs,0,100.8322,146.454,6886,https://open.spotify.com/track/7hOfyNuj2dLc0HAEYVDIYS
1457,Smoke,Sex,0,44.19873,79.05,3302,https://open.spotify.com/track/18CslL0K0tQK2huDbm1cAc
1458,Bus Monkeys,Party Songs,0,267.33669,89.696,7740,https://open.spotify.com/track/6pW2lKORQaIC6JR4qBNG9e
1459,Gotta Man,Politics And Protest,2004,149.99465,110.768,7926,https://open.spotify.com/track/5v7EkA4ninl6TzM0vjhzT1
1460,Time You'll Never Get Back,Heartbreak,2003,354.06322,105.982,3928,https://open.spotify.com/track/1DYPpp9RLX6ACinx0nHRzY
1461,Soulcrusher (amended Album Version),People And Places,0,213.55057,135.958,8037,https://open.spotify.com/track/5MYf10MUcZirRfPn2SxkGW
1462,T.v. Eye (take 3),Heartbreak,1999,328.9073,132.595,6373,https://open.spotify.com/track/6K0GhcYD1WjNsQivtSF3Kw
1463,A Machine And A Memory Keeps You Alive,People And Places,0,252.86485,93.32,5466,https://open.spotify.com/track/15Rt29DQSg6ybiItqd1wVu
1464,Some People They Never Believe (lp Version),Love,0,203.83302,126.555,2756,https://open.spotify.com/track/2zzdnRWE3z6QP3FoVlnWHO
1465,Why Can't We Really Be Free,Heartbreak,0,185.20771,89.848,2669,https://open.spotify.com/track/7FhiH1C8rLQQvM1pEo34s2
1466,Members Only,People And Places,0,223.50322,165.271,2361,https://open.spotify.com/track/26mf0TbdqmSTiLIEAzRxiw
1467,King Kong,Party Songs,2006,225.20118,142.946,8019,https://open.spotify.com/track/23f3GzgcgG4Bq3So8ki4ES
1468,Savu Hälvenee,Love,1998,192.26077,155.049,1129,https://open.spotify.com/track/6V50MyHPGhEmwYu0Wdyf0t
1469,Chasing Cars,Party Songs,2006,268.95628,106.002,2382,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
1470,All I Ask Of You,Politics And Protest,0,253.04771,66.595,738,https://open.spotify.com/track/6O7W7p3OpzuZIHFKtTnha0
1471,Tigerauge Rock,Heartbreak,0,180.79302,92.277,5089,https://open.spotify.com/track/64TKmPrwEwVYJoOREgNkrm
1472,Tired,Heartbreak,1999,323.7873,122,3916,https://open.spotify.com/track/1YOaQUUsEzMbxk1sfmoNVE
1473,Autumn In New York,Heartbreak,0,200.28036,110.167,6386,https://open.spotify.com/track/34SQ0QfLSR316d8KL2zkuZ
1474,Grottans Barn,Party Songs,2004,276.45342,150.012,2911,https://open.spotify.com/track/4QUF4MldSfAo8pUoviscSg
1475,King Of Rock,Politics And Protest,1985,446.32771,98,8523,https://open.spotify.com/track/0ByMNEPAPpOR5H69DVrTNy
1476,It's Not Whatcha Got (fondling Club Mix),Politics And Protest,0,288.20853,127.882,5971,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
1477,Where Is My Mind (xfm Live Version),Politics And Protest,2003,223.92118,84.956,5170,https://open.spotify.com/track/4KeWmmLP7KfAI5QKX6I7Tz
1478,Resurrection Man,Heartbreak,1996,242.28526,152.02,920,https://open.spotify.com/track/1vhXWU5G0EGWcp1Y4ayl4U
1479,Lift (joi Blarneyformasian),Politics And Protest,0,295.94077,120.954,3919,https://open.spotify.com/track/0srvIdClVTN4tXyWOVCtz4
1480,This Lullaby,Politics And Protest,2005,82.85995,159.212,4440,https://open.spotify.com/track/7j4GTMQMzI1uWkUtpi0L2O
1481,Indianola,People And Places,0,274.46812,116.829,6564,https://open.spotify.com/track/6ZNDxV5hpbVXp8vWzNpWvx
1482,Paperman_ Fly In The Sky - Original,People And Places,0,165.51138,177.598,8321,https://open.spotify.com/track/1a9YW7fATU351ok4zWjU7a
1483,Your Silence,People And Places,2003,170.84036,145.18,3500,https://open.spotify.com/track/1kWpp6GKNtGnDeuesg98Kb
1484,El Termometro,People And Places,0,170.23955,91.488,303,https://open.spotify.com/track/4NRQwaks9r58tTDvr4iEyv
1485,Since I Met You Baby,Politics And Protest,0,295.1571,85.006,8692,https://open.spotify.com/track/0DAsxISzun85PbsqAfIzeC
1486,Looking At You (cody High School),Politics And Protest,0,413.33506,165.294,8193,https://open.spotify.com/track/5EvxVq0F54NAG4IiQHF8G8
1487,Matarlatanta,Heartbreak,1993,343.40526,78.666,1750,https://open.spotify.com/track/5YrMJScQHZR6624DNnyp5p
1488,Dirty Tarraxa 2 (feat. Neuza),Heartbreak,0,188.49914,85.94,3731,https://open.spotify.com/track/0yb3T7ZM1ryu86a7Gj094H
1489,The Ava Song,Love,2001,257.20118,101.663,7306,https://open.spotify.com/track/3GNflO96oGpzg4IRjoPe28
1490,Comme Si C'était Doux,Politics And Protest,0,107.28444,79.042,1758,https://open.spotify.com/track/3Voz5vnFfMu8nrVP6hIYte
1491,S.o.s.la Fine (reprise 2,Sex,0,228.49261,110.674,2255,https://open.spotify.com/track/7EjhP5CAAtW0TaBJnbViuH
1492,Teenage Superstars (album),Heartbreak,0,207.17669,189.825,191,https://open.spotify.com/track/7pmJW9AG9PQcexo8bGsQoW
1493,Mentira,Heartbreak,0,259.52608,140.056,8014,https://open.spotify.com/track/6BtmXhTJMM9sBTHeYYASGz
1494,Himalaya Dreams,Heartbreak,0,226.66404,84.72,6637,https://open.spotify.com/track/0HVba4HUwHnGlkHNitXMEL
1495,The Fundamental Alienation,Life And Death,2007,317.36118,112.277,1254,https://open.spotify.com/track/3X94UU9WQAiaw6A2NELO1a
1496,Bully Bully (lp Version),People And Places,1979,244.87138,120.521,2901,https://open.spotify.com/track/0I5f93SD3ywuK7WSl4Kt3Q
1497,Holy Ground (homecoming Hymns Version),Party Songs,0,318.45832,71.533,2063,https://open.spotify.com/track/12VWzyPDBCc8fqeWCAfNwR
1498,Era Um Dia Desses,Heartbreak,0,105.42975,101.624,4288,https://open.spotify.com/track/3Ewwv72JJXPCmeTPn2883c
1499,Hard Pure,Heartbreak,0,228.0224,118.796,6334,https://open.spotify.com/track/19JdbdEwQI7bCxefMokZO8
1500,Pig Meat On The Line,Life And Death,1997,156.42077,136.821,8431,https://open.spotify.com/track/5wRrFp0QbRIMfWrdUdanE7
1501,We Can Do It,Life And Death,1991,237.45261,158.57,862,https://open.spotify.com/track/3WbphvawbMZ8FyqDxYGdSQ
1502,Waiting For You (i Forgive You Before I Go),Love,0,271.22893,80.864,7121,https://open.spotify.com/track/5MsZIaCYY6Tsdph0LiB0hE
1503,Back To '93,Politics And Protest,2009,371.64363,93.33,5272,https://open.spotify.com/track/2zJRu5dUqPJkhSt220GhXv
1504,Take The Wheel,People And Places,2009,211.17342,102.009,1066,https://open.spotify.com/track/3jWAnlEykhZ2S17VyYo7fb
1505,Numba 1 (tide Is High),Life And Death,2008,224.28689,130.136,5636,https://open.spotify.com/track/7jNnpOegHVqiyEWF3a67bq
1506,Chains (lp Version),Politics And Protest,0,149.18485,120.183,2785,https://open.spotify.com/track/3GrDnXqbJ71MaPNu1iR6U1
1507,Bastard,Heartbreak,0,153.93914,186.128,493,https://open.spotify.com/track/3iag81mU7BylirRwRYXd8E
1508,"unda Da Influence (snippets)""",Life And Death,0,126.87628,173.221,7032,https://open.spotify.com/track/73MrEhXkkBZyoA0fvrejjR
1509,Der Weisse Mond Von Maratonga,Party Songs,2007,209.97179,93.265,2188,https://open.spotify.com/track/4WxIbrEINQ9Ej30LEvMTit
1510,Melancholia,People And Places,0,206.18404,128.399,5881,https://open.spotify.com/track/0r6ueNJmf6lTH2vDY95BWV
1511,Sickman,Life And Death,1992,329.37751,150.077,7496,https://open.spotify.com/track/6US2u1pxlpA69l3o1c13gG
1512,Smoke,Sex,1994,167.6273,123.094,1570,https://open.spotify.com/track/2cOcQLPIN4wZvGaXbsLhsk
1513,The Silver Gate,Heartbreak,2008,409.96526,116.49,7051,https://open.spotify.com/track/0fJzi9AQDq3zLE9SFj7gIs
1514,If Music Be The Food Of Love,Love,0,130.92526,93.119,6560,https://open.spotify.com/track/2ZZVbWm9E2Ze74iZ4L2oo4
1515,Special,People And Places,2003,184.37179,130.12,6666,https://open.spotify.com/track/7xXLYzzhg4JXtAaMc8Vviz
1516,Out Of My Darkness,Party Songs,2009,189.07383,90.033,3986,https://open.spotify.com/track/5BqPHwxf08kljGNwi7tECN
1517,Prayer For The Dying (album Version),Heartbreak,0,330.26567,133.155,8360,https://open.spotify.com/track/1F2Ca0Cfo7DcdieWlZEqzc
1518,Ancient Airs And Dances (1996 Digital Remaster)_ Suite No. 2: Iii.  Campanae Parisienses (anon.) - Aria (marin Mersenne),Life And Death,0,220.05506,0,566,https://open.spotify.com/track/1RMdfjAW3QnVpnmeBZN3sP
1519,Follow You Home (album Version),Love,2005,260.33587,140.027,6531,https://open.spotify.com/track/29NW4gHW04LrsrjahzF48u
1520,Una Sopita De Tu Propio Chocolate,Politics And Protest,1997,171.2322,114.045,3328,https://open.spotify.com/track/3fyMH1t6UPeR5croea9PrR
1521,Say What!?!,Life And Death,2003,269.322,140.044,4334,https://open.spotify.com/track/6CJb8nkC8XRq1SFPOQGrrK
1522,Blott En Dag,Party Songs,2001,180.37506,60.509,2156,https://open.spotify.com/track/68YtKCo3t1Nc0V6tqHBvhB
1523,The Sirius Deception (album Version),Politics And Protest,0,154.38322,98.509,386,https://open.spotify.com/track/5oBDTYs5BKblsw22EdxOJO
1524,Catharsis Of A Heretic,Heartbreak,2010,128.83546,139.972,6195,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V
1525,Verdad Amarga,Heartbreak,0,168.12363,94.994,6310,https://open.spotify.com/track/1a6Jt6USVGKzbjYpcKMwPB
1526,Your Love,Love,0,234.68363,102.605,6141,https://open.spotify.com/track/5BtdUItLMUeAvVUxplv6Oj
1527,Spaz's House Destruction Party,Party Songs,2001,184.05832,131.121,6046,https://open.spotify.com/track/4YzQqc3ccm3En6LniPRGNM
1528,Mai [live],Life And Death,2008,282.85342,125.958,7928,https://open.spotify.com/track/3oZoXyU0SkDldgS7AcN4y4
1529,This Heart Of Mine,Life And Death,0,178.75546,163.083,6117,https://open.spotify.com/track/5Q1zYeCKsDa2dQpN0yu5lK
1530,When He Was On The Cross (i Was On His Mind),Party Songs,0,310.20363,115.919,5320,https://open.spotify.com/track/5UyfPtV6aC2pcp5CSSDAh0
1531,Lo Mismo Que Yo (bonus Track),Love,0,247.71873,80.996,3736,https://open.spotify.com/track/5hc71nKsUgtwQ3z52KEKQk
1532,Wings,Party Songs,1994,241.97179,171.329,8090,https://open.spotify.com/track/6sREV6MpLHTqcOmBK5mvYF
1533,Pedagogy For The Oppressed (album Version),Politics And Protest,0,114.02404,75.889,7526,https://open.spotify.com/track/7FxGn1isQ7V8UuvwOf07pS
1534,Rakkautta Kööpenhaminassa - Förälskad I Köpenhamn -,Life And Death,0,165.53751,101.272,7716,https://open.spotify.com/track/1BcFlQAQFkHZXGjSsGV4bF
1535,How It Feels,Politics And Protest,0,231.94077,140.019,3892,https://open.spotify.com/track/5prqPzN6fz4DirauCXfEKv
1536,Keep It Alive,People And Places,1982,291.83955,82.733,2602,https://open.spotify.com/track/7571CUGTEd1jKijAYxXRxB
1537,Pariah,Heartbreak,0,74.68363,104.805,3790,https://open.spotify.com/track/5vXjreoPKKjVakErPwBYTW
1538,Bye Bye Betty Blue,People And Places,2006,194.45506,84.461,2331,https://open.spotify.com/track/58lwyhzkXd8xXsVrHOJA43
1539,Getaway,Heartbreak,2008,187.24526,109.072,802,https://open.spotify.com/track/31tzOtNXrUNhaMQOcKRxhF
1540,Come On In,People And Places,0,162.87302,174.609,6050,https://open.spotify.com/track/4gqIhbCbdbxGUmMzfgqtE1
1541,Secret Smile,Sex,1998,280.00608,99.059,338,https://open.spotify.com/track/4nPMTEitPBs2An8essTpyv
1542,Si Es Que Te Vas,Sex,2000,262.24281,130.513,7642,https://open.spotify.com/track/5RbMrtgGkRSSWHuWZaKE7s
1543,Greater,Heartbreak,0,419.68281,93.924,19,https://open.spotify.com/track/3xdNZwcmK9xs9aBbC1pzt8
1544,Hack 1/charlie X,Heartbreak,1990,211.9571,120.583,2033,https://open.spotify.com/track/2wO9tTld6omEFIECWf7gPb
1545,La Piel De Tu Alma,People And Places,0,244.27057,162.984,6607,https://open.spotify.com/track/5DHQKZCOZhGNTbYBCekWx0
1546,Disciplinarian,Politics And Protest,0,46.86322,111.006,3786,https://open.spotify.com/track/3dhjNA0jGA8vHBQ1VdD6vV
